iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
198645,Trachurus mediterraneus,LC,mediterranean,0,LC
198645,Trachurus mediterraneus,LC,europe,0,LC
198646,Trachurus picturatus,LC,mediterranean,0,LC
198646,Trachurus picturatus,LC,europe,0,LC
198647,Trachurus trachurus,LC,mediterranean,0,LC
198647,Trachurus trachurus,LC,europe,0,LC
198648,Schedophilus medusophagus,LC,mediterranean,0,LC
198648,Schedophilus medusophagus,LC,europe,0,LC
198649,Cepola macrophthalma,LC,mediterranean,0,LC
198649,Cepola macrophthalma,LC,europe,0,LC
198650,Remora australis,DD,mediterranean,NA,DD
198650,Remora australis,"NA",europe,NA,NA
198651,Remora remora,LC,mediterranean,0,LC
198651,Remora remora,LC,europe,0,LC
198652,Epigonus denticulatus,LC,mediterranean,0,LC
198652,Epigonus denticulatus,LC,europe,0,LC
198653,Epigonus telescopus,LC,mediterranean,0,LC
198653,Epigonus telescopus,DD,europe,NA,DD
198654,Crystallogobius linearis,LC,mediterranean,0,LC
198654,Crystallogobius linearis,LC,europe,0,LC
198655,Deltentosteus collonianus,LC,mediterranean,0,LC
198655,Deltentosteus collonianus,LC,europe,0,LC
198657,Gobius auratus,LC,mediterranean,0,LC
198657,Gobius auratus,LC,europe,0,LC
198659,Gobius couchi,DD,mediterranean,NA,DD
198659,Gobius couchi,LC,europe,0,LC
198660,Gobius cruentatus,LC,mediterranean,0,LC
198660,Gobius cruentatus,LC,europe,0,LC
198662,Gobius paganellus,LC,mediterranean,0,LC
198662,Gobius paganellus,LC,europe,0,LC
198663,Gobius roulei,DD,mediterranean,NA,DD
198663,Gobius roulei,LC,europe,0,LC
198664,Lebetus guilleti,DD,mediterranean,NA,DD
198664,Lebetus guilleti,LC,europe,0,LC
198665,Lesueurigobius friesii,LC,mediterranean,0,LC
198665,Lesueurigobius friesii,LC,europe,0,LC
198667,Pomatoschistus marmoratus,LC,mediterranean,0,LC
198667,Pomatoschistus marmoratus,LC,europe,0,LC
198668,Pomatoschistus minutus,VU,mediterranean,0.4,VU
198668,Pomatoschistus minutus,LC,europe,0,LC
198669,Thorogobius ephippiatus,LC,mediterranean,0,LC
198669,Thorogobius ephippiatus,LC,europe,0,LC
198670,Lobotes surinamensis,LC,mediterranean,0,LC
198670,Lobotes surinamensis,LC,europe,0,LC
198671,Dicentrarchus punctatus,LC,mediterranean,0,LC
198671,Dicentrarchus punctatus,LC,europe,0,LC
198673,Mullus barbatus,LC,mediterranean,0,LC
198673,Mullus barbatus,LC,europe,0,LC
198674,Mullus surmuletus,LC,mediterranean,0,LC
198674,Mullus surmuletus,DD,europe,NA,DD
198675,Cubiceps capensis,DD,mediterranean,NA,DD
198675,Cubiceps capensis,LC,europe,0,LC
198676,Cubiceps gracilis,DD,mediterranean,NA,DD
198676,Cubiceps gracilis,LC,europe,0,LC
198706,Argyrosomus regius,LC,mediterranean,0,LC
198706,Argyrosomus regius,LC,europe,0,LC
198707,Sciaena umbra,VU,mediterranean,0.4,VU
198707,Sciaena umbra,NT,europe,0.2,NT
198708,Umbrina canariensis,DD,mediterranean,NA,DD
198708,Umbrina canariensis,LC,europe,0,LC
198709,Umbrina cirrosa,VU,mediterranean,0.4,VU
198709,Umbrina cirrosa,VU,europe,0.4,VU
198710,Umbrina ronchus,DD,mediterranean,NA,DD
198710,Umbrina ronchus,LC,europe,0,LC
198711,Anthias anthias,LC,mediterranean,0,LC
198711,Anthias anthias,LC,europe,0,LC
198712,Serranus hepatus,LC,mediterranean,0,LC
198712,Serranus hepatus,LC,europe,0,LC
198713,Serranus scriba,LC,mediterranean,0,LC
198713,Serranus scriba,LC,europe,0,LC
198714,Sphyraena viridensis,LC,mediterranean,0,LC
198714,Sphyraena viridensis,DD,europe,NA,DD
198715,Stromateus fiatola,DD,mediterranean,NA,DD
198715,Stromateus fiatola,LC,europe,0,LC
198716,Tetragonurus cuvieri,LC,mediterranean,0,LC
198716,Tetragonurus cuvieri,LC,europe,0,LC
198718,Trachinus araneus,LC,mediterranean,0,LC
198718,Trachinus araneus,LC,europe,0,LC
198719,Trachinus draco,LC,mediterranean,0,LC
198719,Trachinus draco,LC,europe,0,LC
198720,Trachinus radiatus,LC,mediterranean,0,LC
198720,Trachinus radiatus,LC,europe,0,LC
198721,Lepidopus caudatus,LC,mediterranean,0,LC
198721,Lepidopus caudatus,LC,europe,0,LC
198722,Uranoscopus scaber,LC,mediterranean,0,LC
198722,Uranoscopus scaber,LC,europe,0,LC
198723,Melanostigma atlanticum,DD,mediterranean,NA,DD
198723,Melanostigma atlanticum,LC,europe,0,LC
198724,Arnoglossus laterna,LC,mediterranean,0,LC
198724,Arnoglossus laterna,LC,europe,0,LC
198725,Bothus podas,LC,mediterranean,0,LC
198725,Bothus podas,LC,europe,0,LC
198726,Citharus linguatula,LC,mediterranean,0,LC
198726,Citharus linguatula,LC,europe,0,LC
198727,Symphurus ligulatus,LC,mediterranean,0,LC
198727,Symphurus ligulatus,LC,europe,0,LC
198728,Symphurus nigrescens,LC,mediterranean,0,LC
198728,Symphurus nigrescens,LC,europe,0,LC
198734,Microchirus azevia,LC,mediterranean,0,LC
198734,Microchirus azevia,LC,europe,0,LC
198735,Microchirus ocellatus,LC,mediterranean,0,LC
198735,Microchirus ocellatus,DD,europe,NA,DD
198736,Microchirus variegatus,LC,mediterranean,0,LC
198736,Microchirus variegatus,LC,europe,0,LC
198737,Monochirus hispidus,DD,mediterranean,NA,DD
198737,Monochirus hispidus,LC,europe,0,LC
198739,Solea solea,LC,mediterranean,0,LC
198739,Solea solea,LC,europe,0,LC
198740,Synapturichthys kleinii,DD,mediterranean,NA,DD
198740,Synapturichthys kleinii,LC,europe,0,LC
198741,Taurulus bubalis,DD,mediterranean,NA,DD
198741,Taurulus bubalis,LC,europe,0,LC
198742,Peristedion cataphractum,LC,mediterranean,0,LC
198742,Peristedion cataphractum,DD,europe,NA,DD
198743,Pontinus kuhlii,DD,mediterranean,NA,DD
198743,Pontinus kuhlii,LC,europe,0,LC
198744,Scorpaena loppei,LC,mediterranean,0,LC
198744,Scorpaena loppei,LC,europe,0,LC
198745,Scorpaena maderensis,LC,mediterranean,0,LC
198745,Scorpaena maderensis,LC,europe,0,LC
198746,Scorpaena notata,LC,mediterranean,0,LC
198746,Scorpaena notata,LC,europe,0,LC
198747,Scorpaena porcus,LC,mediterranean,0,LC
198747,Scorpaena porcus,LC,europe,0,LC
198748,Scorpaena scrofa,LC,mediterranean,0,LC
198748,Scorpaena scrofa,LC,europe,0,LC
198750,Chelidonichthys cuculus,LC,mediterranean,0,LC
198750,Chelidonichthys cuculus,LC,europe,0,LC
198751,Chelidonichthys lastoviza,LC,mediterranean,0,LC
198752,Chelidonichthys lucerna,LC,mediterranean,0,LC
198752,Chelidonichthys lucerna,LC,europe,0,LC
198753,Chelidonichthys obscurus,LC,mediterranean,0,LC
198753,Chelidonichthys obscurus,LC,europe,0,LC
198755,Lepidotrigla dieuzeidei,LC,mediterranean,0,LC
198755,Lepidotrigla dieuzeidei,LC,europe,0,LC
198756,Trigla lyra,LC,mediterranean,0,LC
198756,Trigla lyra,DD,europe,NA,DD
198757,Cyclothone braueri,LC,mediterranean,0,LC
198757,Cyclothone braueri,LC,europe,0,LC
198758,Vinciguerria attenuata,LC,mediterranean,0,LC
198758,Vinciguerria attenuata,LC,europe,0,LC
198759,Vinciguerria poweriae,LC,mediterranean,0,LC
198759,Vinciguerria poweriae,LC,europe,0,LC
198760,Maurolicus muelleri,LC,mediterranean,0,LC
198760,Maurolicus muelleri,LC,europe,0,LC
198761,Bathophilus nigerrimus,LC,mediterranean,0,LC
198761,Bathophilus nigerrimus,LC,europe,0,LC
198762,Borostomias antarcticus,DD,mediterranean,NA,DD
198762,Borostomias antarcticus,LC,europe,0,LC
198763,Nerophis maculatus,DD,mediterranean,NA,DD
198763,Nerophis maculatus,DD,europe,NA,DD
198764,Nerophis ophidion,LC,mediterranean,0,LC
198764,Nerophis ophidion,LC,europe,0,LC
198765,Syngnathus acus,LC,mediterranean,0,LC
198765,Syngnathus acus,LC,europe,0,LC
198766,Syngnathus phlegon,DD,mediterranean,NA,DD
198766,Syngnathus phlegon,DD,europe,NA,DD
198767,Syngnathus typhle,LC,mediterranean,0,LC
198767,Syngnathus typhle,LC,europe,0,LC
198769,Zeus faber,LC,mediterranean,0,LC
198769,Zeus faber,DD,europe,NA,DD
198772,Alectis alexandrina,LC,mediterranean,0,LC
198772,Alectis alexandrina,LC,europe,0,LC
198774,Parablennius pilicornis,LC,mediterranean,0,LC
198774,Parablennius pilicornis,LC,europe,0,LC
198775,Coelorinchus caelorhincus,LC,mediterranean,0,LC
198775,Coelorinchus caelorhincus,DD,europe,NA,DD
198776,Lepadogaster purpurea,LC,mediterranean,0,LC
198776,Lepadogaster purpurea,LC,europe,0,LC
198998,Myrichthys pardalis,LC,europe,0,LC
199068,Ilyophis brunneus,LC,europe,0,LC
199078,Heteroconger longissimus,LC,europe,0,LC
199146,Pisodonophis semicinctus,LC,europe,0,LC
199161,Pseudophichthys splendens,DD,europe,NA,DD
199249,Histiobranchus bathybius,LC,europe,0,LC
199323,Nemichthys curvirostris,"NA",europe,NA,NA
199360,Paraconger macrops,DD,europe,NA,DD
199373,Venefica proboscidea,LC,europe,0,LC
199396,Ophichthus maculatus,DD,europe,NA,DD
199401,Nessorhamphus ingolfianus,LC,europe,0,LC
199413,Gnathophis codoniphorus,DD,europe,NA,DD
13145780,Allium telmatum,NT,mediterranean,0.2,NT
13168143,Puccinellia iberica,LC,mediterranean,0,LC
13462250,Guentherus altivela,LC,europe,0,LC
13462491,Bathysaurus ferox,LC,europe,0,LC
13462713,Evermannella melanoderma,LC,europe,0,LC
13462745,Bathymicrops regis,"NA",europe,NA,NA
13462751,Bathypterois dubius,LC,europe,0,LC
13462757,Bathypterois phenax,LC,europe,0,LC
13485141,Ahliesaurus berryi,LC,europe,0,LC
13485167,Scopelosaurus argenteus,LC,europe,0,LC
13485312,Omosudis lowii,LC,europe,0,LC
13485398,Lestidiops affinis,"NA",europe,NA,NA
13485631,Macroparalepis affinis,"NA",europe,NA,NA
13485635,Magnisudis atlantica,LC,europe,0,LC
13485675,Benthalbella infans,"NA",europe,NA,NA
13485856,Scopelarchus guentheri,"NA",europe,NA,NA
13486169,Synodus synodus,LC,europe,0,LC
13486199,Trachinocephalus myops,"NA",europe,NA,NA
15147715,Alepocephalus agassizii,LC,europe,0,LC
15147725,Alepocephalus australis,LC,europe,0,LC
15147740,Alepocephalus bairdii,DD,europe,NA,DD
15147816,Bajacalifornia megalops,LC,europe,0,LC
15147860,Bathylaco nigricans,LC,europe,0,LC
15147965,Bathyprion danae,DD,europe,NA,DD
15147977,Bathytroctes michaelsarsi,LC,europe,0,LC
15148522,Conocara macropterum,LC,europe,0,LC
15148566,Conocara salmoneum,DD,europe,NA,DD
15148742,Einara macrolepis,DD,europe,NA,DD
15148858,Herwigia kreffti,DD,europe,NA,DD
15148964,Leptoderma macrops,DD,europe,NA,DD
15149028,Rinoctes nasutus,LC,europe,0,LC
15149121,Rouleina attrita,LC,europe,0,LC
15149335,Xenodermichthys copei,LC,europe,0,LC
15521875,Hemiramphus balao,"NA",europe,NA,NA
15521985,Scomberesox simulans,LC,europe,0,LC
15522054,Enchelyopus cimbrius,LC,europe,0,LC
15522069,Bathygadus melanobranchus,LC,europe,0,LC
15522095,Coelorinchus labiatus,LC,europe,0,LC
15522140,Coryphaenoides leptolepis,LC,europe,0,LC
15522149,Coryphaenoides rupestris,EN,europe,0.6,EN
15522152,Coryphaenoides zaniophorus,LC,europe,0,LC
15522159,Gadomus longifilis,LC,europe,0,LC
15522210,Sphagemacrurus hirundo,LC,europe,0,LC
15522213,Melanonus zugmayeri,LC,europe,0,LC
15522236,Laemonema yarrellii,LC,europe,0,LC
15598524,Benthosema suborbitale,"NA",europe,NA,NA
15598550,Centrobranchus nigroocellatus,"NA",europe,NA,NA
15598596,Ceratoscopelus warmingii,"NA",europe,NA,NA
15598621,Diaphus bertelseni,LC,europe,0,LC
15598639,Diaphus effulgens,"NA",europe,NA,NA
15598672,Diaphus lucidus,"NA",europe,NA,NA
15598778,Diaphus perspicillatus,"NA",europe,NA,NA
15598791,Diaphus splendidus,"NA",europe,NA,NA
15598799,Diaphus subtilis,"NA",europe,NA,NA
15598812,Diaphus termophilus,"NA",europe,NA,NA
15598815,Hygophum macrochir,"NA",europe,NA,NA
15598887,Hygophum reinhardtii,"NA",europe,NA,NA
15598938,Hygophum taaningi,"NA",europe,NA,NA
15598948,Lampadena anomala,"NA",europe,NA,NA
15598951,Lampadena chavesi,"NA",europe,NA,NA
15598957,Lampadena luminosa,"NA",europe,NA,NA
15599060,Lampanyctus alatus,"NA",europe,NA,NA
15599067,Lampanyctus festivus,"NA",europe,NA,NA
15599070,Lampanyctus intricarius,LC,europe,0,LC
15599123,Lepidophanes gaussi,LC,europe,0,LC
15599136,Lepidophanes guentheri,"NA",europe,NA,NA
15599150,Myctophum affine,"NA",europe,NA,NA
15600453,Myctophum nitidulum,"NA",europe,NA,NA
15600731,Nannobrachium atrum,LC,europe,0,LC
15600738,Nannobrachium cuprarium,"NA",europe,NA,NA
15601865,Notoscopelus caudispinosus,"NA",europe,NA,NA
15601872,Notoscopelus resplendens,LC,europe,0,LC
15601902,Taaningichthys minimus,"NA",europe,NA,NA
15601905,Taaningichthys paurolychnus,"NA",europe,NA,NA
15601909,Neoscopelus macrolepidotus,"NA",europe,NA,NA
15601913,Scopelengys tristis,"NA",europe,NA,NA
15601934,Leptochilichthys agassizii,LC,europe,0,LC
15601937,Nansenia atlantica,DD,europe,NA,DD
15601940,Nansenia tenera,DD,europe,NA,DD
15622233,Symphurus insularis,LC,europe,0,LC
15622649,Microchirus boscanion,LC,europe,0,LC
15622672,Microchirus wittei,"NA",europe,NA,NA
15622678,Solea senegalensis,DD,europe,NA,DD
15622684,Dagetichthys lusitanica,DD,europe,NA,DD
15622706,Polymixia nobilis,LC,europe,0,LC
15622789,Scorpaena laevis,DD,europe,NA,DD
15622835,Setarches guentheri,"NA",europe,NA,NA
15623273,Trigloporus lastoviza,DD,europe,NA,DD
16208224,Balaenoptera physalus,VU,mediterranean,0.4,VU
16369383,Tursiops truncatus,VU,mediterranean,0.4,VU
16370739,Physeter macrocephalus,EN,mediterranean,0.6,EN
16376479,Globicephala melas,DD,mediterranean,NA,DD
16378423,Grampus griseus,DD,mediterranean,NA,DD
16381144,Ziphius cavirostris,VU,mediterranean,0.4,VU
16404943,Aluterus monoceros,DD,europe,NA,DD
16407132,Antigonia capros,LC,europe,0,LC
16425354,Beryx splendens,NT,europe,0.2,NT
16431757,Caranx lugubris,"NA",europe,NA,NA
16439757,Cyttopsis rosea,DD,europe,NA,DD
16439848,Decapterus punctatus,DD,europe,NA,DD
16440027,Elagatis bipinnulata,"NA",europe,NA,NA
16441698,Synodus foetens,"NA",europe,NA,NA
16447855,Sargocentron hastatum,"NA",europe,NA,NA
16449531,Gephyroberyx darwinii,"NA",europe,NA,NA
16507347,Seriola rivoliana,LC,europe,0,LC
16509126,Gempylus serpens,"NA",europe,NA,NA
16509242,Nealotus tripes,"NA",europe,NA,NA
16509297,Promethichthys prometheus,LC,europe,0,LC
16545183,Nomeus gronovii,"NA",europe,NA,NA
16674437,Stenella coeruleoalba,VU,mediterranean,0.4,VU
16749737,Heteropriacanthus cruentatus,"NA",europe,NA,NA
16781113,Fistularia petimba,"NA",europe,NA,NA
16781168,Stephanolepis hispidus,LC,europe,0,LC
18123632,Anotopterus pharao,LC,europe,0,LC
18123960,Anoplogaster cornuta,LC,europe,0,LC
18124015,Diretmus argenteus,LC,europe,0,LC
18124888,Engraulis albidus,DD,europe,NA,DD
18125103,Pollachius pollachius,LC,europe,0,LC
18125145,Raniceps raninus,LC,europe,0,LC
18125208,Trisopterus esmarkii,LC,europe,0,LC
18125362,Ciliata mustela,LC,europe,0,LC
18125379,Ciliata septentrionalis,LC,europe,0,LC
18125776,Coryphaenoides armatus,LC,europe,0,LC
18125838,Coryphaenoides profundicolus,LC,europe,0,LC
18126034,Kumba dentoni,DD,europe,NA,DD
18126112,Trachonurus sulcatus,LC,europe,0,LC
18127641,Trachipterus arcticus,LC,europe,0,LC
18127741,Ceratias holboelli,LC,europe,0,LC
18127783,Chaunax suttkusi,LC,europe,0,LC
18127809,Bufoceratias wedli,DD,europe,NA,DD
18127828,Himantolophus compressus,DD,europe,NA,DD
18127836,Himantolophus groenlandicus,DD,europe,NA,DD
18127840,Melanocetus johnsonii,LC,europe,0,LC
18128090,Oneirodes carlsbergi,DD,europe,NA,DD
18128749,Oneirodes eschrichtii,LC,europe,0,LC
18128938,Lampanyctus macdonaldi,LC,europe,0,LC
18129278,Protomyctophum arcticum,LC,europe,0,LC
18129312,Neoscopelus microchir,LC,europe,0,LC
18138798,Sciadonus cryptophthalmus,DD,europe,NA,DD
18138812,Melodichthys hadrocephalus,DD,europe,NA,DD
18138815,Echiodon drummondii,LC,europe,0,LC
18138825,Bassozetus taenia,DD,europe,NA,DD
18138837,Brotulotaenia brevicauda,"NA",europe,NA,NA
18138869,Monomitopus metriostoma,LC,europe,0,LC
18139045,Spectrunculus grandis,LC,europe,0,LC
18139074,Alepocephalus productus,LC,europe,0,LC
18139615,Conocara murrayi,LC,europe,0,LC
18140291,Narcetes stomias,LC,europe,0,LC
18140358,Bathylagichthys greyae,LC,europe,0,LC
18140736,Dolicholagus longirostris,LC,europe,0,LC
18140801,Nansenia groenlandica,DD,europe,NA,DD
18140823,Dolichopteryx rostrata,DD,europe,NA,DD
18140829,Opisthoproctus grimaldii,LC,europe,0,LC
18155920,Opisthoproctus soleatus,LC,europe,0,LC
18155933,Barbantus curvifrons,LC,europe,0,LC
18155939,Holtbyrnia anomala,LC,europe,0,LC
18155943,Holtbyrnia macrops,LC,europe,0,LC
18155946,Maulisia mauli,LC,europe,0,LC
18155949,Normichthys operosus,LC,europe,0,LC
18155952,Sagamichthys schnakenbecki,LC,europe,0,LC
18155960,Ammodytes tobianus,DD,europe,NA,DD
18155963,Gymnammodytes semisquamatus,LC,europe,0,LC
18155982,Hyperoplus lanceolatus,LC,europe,0,LC
18156550,Taractes asper,"NA",europe,NA,NA
18158331,Selene dorsalis,"NA",europe,NA,NA
18158359,Seriola carpenteri,LC,europe,0,LC
18158445,Platyberyx opalescens,DD,europe,NA,DD
18158483,Centrodraco acanthopoma,LC,europe,0,LC
18158583,Nesiarchus nasutus,LC,europe,0,LC
18159126,Buenia jeffreysii,LC,europe,0,LC
18159556,Gobius gasteveni,LC,europe,0,LC
18159817,Gobiusculus flavescens,LC,europe,0,LC
18159823,Lebetus scorpioides,LC,europe,0,LC
18160428,Lesueurigobius sanzi,LC,europe,0,LC
18160456,Ponticola cephalargoides,LC,europe,0,LC
18160468,Ponticola platyrostris,LC,europe,0,LC
18160573,Pomatoschistus lozanoi,LC,europe,0,LC
18161514,Vanneaugobius pruvoti,LC,europe,0,LC
18179793,Aphanopus carbo,LC,europe,0,LC
18179796,Benthodesmus simonyi,LC,europe,0,LC
18180983,Pachycara bulbiceps,DD,europe,NA,DD
18180998,Pachycara crassiceps,DD,europe,NA,DD
18214503,Arnoglossus grohmanni,DD,europe,NA,DD
18214863,Limanda limanda,LC,europe,0,LC
18227064,Phrynorhombus norvegicus,LC,europe,0,LC
18227109,Cyema atrum,LC,europe,0,LC
18227119,Eurypharynx pelecanoides,LC,europe,0,LC
18227123,Saccopharynx ampullaceus,DD,europe,NA,DD
18227168,Agonus cataphractus,LC,europe,0,LC
18237151,Micrenophrys lilljeborgii,LC,europe,0,LC
18237502,Careproctus aciculipunctatus,DD,europe,NA,DD
18237516,Careproctus merretti,DD,europe,NA,DD
18237707,Liparis montagui,LC,europe,0,LC
18237712,Paraliparis abyssorum,DD,europe,NA,DD
18237739,Paraliparis bipolaris,DD,europe,NA,DD
18237772,Paraliparis hystrix,DD,europe,NA,DD
18237775,Psednos spirohira,DD,europe,NA,DD
18237796,Cottunculus konstantinovi,DD,europe,NA,DD
18238049,Scopelogadus beanii,LC,europe,0,LC
18252612,Cyclothone acclinidens,LC,europe,0,LC
18252616,Cyclothone livida,LC,europe,0,LC
18252619,Cyclothone pallida,LC,europe,0,LC
18252629,Cyclothone pseudopallida,LC,europe,0,LC
18252702,Diplophos taenia,LC,europe,0,LC
18252718,Gonostoma elongatum,LC,europe,0,LC
18252849,Margrethia obtusirostra,LC,europe,0,LC
18252853,Sigmops bathyphilus,LC,europe,0,LC
18252941,Polymetme corythaeola,LC,europe,0,LC
18252952,Vinciguerria nimbaria,LC,europe,0,LC
18253276,Argyropelecus aculeatus,LC,europe,0,LC
18253282,Argyropelecus gigas,LC,europe,0,LC
18253287,Argyropelecus olfersii,LC,europe,0,LC
18253296,Sternoptyx diaphana,LC,europe,0,LC
18253303,Valenciennellus tripunctulatus,LC,europe,0,LC
18256447,Astronesthes gemmifer,LC,europe,0,LC
18256458,Bathophilus digitatus,DD,europe,NA,DD
18256490,Bathophilus vaillanti,LC,europe,0,LC
18256504,Borostomias abyssorum,DD,europe,NA,DD
18256560,Echiostoma barbatum,LC,europe,0,LC
18256726,Eustomias braueri,DD,europe,NA,DD
18256883,Eustomias filifer,LC,europe,0,LC
18256943,Eustomias obscurus,LC,europe,0,LC
18256992,Flagellostomias boureei,LC,europe,0,LC
18257189,Grammatostomias flagellibarba,LC,europe,0,LC
18257198,Idiacanthus fasciola,LC,europe,0,LC
18257269,Leptostomias gladiator,LC,europe,0,LC
18257303,Melanostomias bartonbeani,LC,europe,0,LC
18257306,Melanostomias macrophotus,LC,europe,0,LC
18257309,Melanostomias valdiviae,LC,europe,0,LC
